Path	Sample Name	Tissue Category	Phenotype	Cell ID	Total Cells	Tissue Category Area (pixels)	Cell Density (per megapixel)	Cell X Position	Cell Y Position	Process Region ID	Distance from Process Region Edge (pixels)	Category Region ID	Distance from Tissue Category Edge (pixels)	Nucleus Area (pixels)	Nucleus Area (percent)	Nucleus Compactness	Nucleus Minor Axis	Nucleus Major Axis	Nucleus Axis Ratio	"Nucleus DAPI (DAPI) Min (Normalized Counts, Total Weighting)"	"Nucleus DAPI (DAPI) Mean (Normalized Counts, Total Weighting)"	"Nucleus DAPI (DAPI) Max (Normalized Counts, Total Weighting)"	"Nucleus DAPI (DAPI) Std Dev (Normalized Counts, Total Weighting)"	"Nucleus DAPI (DAPI) Total (Normalized Counts, Total Weighting)"	"Nucleus CD4 (Opal 520) Min (Normalized Counts, Total Weighting)"	"Nucleus CD4 (Opal 520) Mean (Normalized Counts, Total Weighting)"	"Nucleus CD4 (Opal 520) Max (Normalized Counts, Total Weighting)"	"Nucleus CD4 (Opal 520) Std Dev (Normalized Counts, Total Weighting)"	"Nucleus CD4 (Opal 520) Total (Normalized Counts, Total Weighting)"	"Nucleus CD20 (Opal 540) Min (Normalized Counts, Total Weighting)"	"Nucleus CD20 (Opal 540) Mean (Normalized Counts, Total Weighting)"	"Nucleus CD20 (Opal 540) Max (Normalized Counts, Total Weighting)"	"Nucleus CD20 (Opal 540) Std Dev (Normalized Counts, Total Weighting)"	"Nucleus CD20 (Opal 540) Total (Normalized Counts, Total Weighting)"	"Nucleus CD8 (Opal 570) Min (Normalized Counts, Total Weighting)"	"Nucleus CD8 (Opal 570) Mean (Normalized Counts, Total Weighting)"	"Nucleus CD8 (Opal 570) Max (Normalized Counts, Total Weighting)"	"Nucleus CD8 (Opal 570) Std Dev (Normalized Counts, Total Weighting)"	"Nucleus CD8 (Opal 570) Total (Normalized Counts, Total Weighting)"	"Nucleus FoxP3 (Opal 620) Min (Normalized Counts, Total Weighting)"	"Nucleus FoxP3 (Opal 620) Mean (Normalized Counts, Total Weighting)"	"Nucleus FoxP3 (Opal 620) Max (Normalized Counts, Total Weighting)"	"Nucleus FoxP3 (Opal 620) Std Dev (Normalized Counts, Total Weighting)"	"Nucleus FoxP3 (Opal 620) Total (Normalized Counts, Total Weighting)"	"Nucleus CD68 (Opal 650) Min (Normalized Counts, Total Weighting)"	"Nucleus CD68 (Opal 650) Mean (Normalized Counts, Total Weighting)"	"Nucleus CD68 (Opal 650) Max (Normalized Counts, Total Weighting)"	"Nucleus CD68 (Opal 650) Std Dev (Normalized Counts, Total Weighting)"	"Nucleus CD68 (Opal 650) Total (Normalized Counts, Total Weighting)"	"Nucleus PanCK (Opal 690) Min (Normalized Counts, Total Weighting)"	"Nucleus PanCK (Opal 690) Mean (Normalized Counts, Total Weighting)"	"Nucleus PanCK (Opal 690) Max (Normalized Counts, Total Weighting)"	"Nucleus PanCK (Opal 690) Std Dev (Normalized Counts, Total Weighting)"	"Nucleus PanCK (Opal 690) Total (Normalized Counts, Total Weighting)"	"Nucleus Autofluorescence Min (Normalized Counts, Total Weighting)"	"Nucleus Autofluorescence Mean (Normalized Counts, Total Weighting)"	"Nucleus Autofluorescence Max (Normalized Counts, Total Weighting)"	"Nucleus Autofluorescence Std Dev (Normalized Counts, Total Weighting)"	"Nucleus Autofluorescence Total (Normalized Counts, Total Weighting)"	Lab ID	Slide ID	TMA Sector	TMA Row	TMA Column	TMA Field	Confidence	inForm 2.4.6781.17769
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[19162,50768].im3"	Empty	Treg	all	0	3136	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[19162,50768].im3"	Empty	All	all	0	3136	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[19162,50768].im3"	Strama2	CD20	all	2	704	2800							229	32.53%					0.199	2.476	5.738	0.026	566.983	0	0.421	3.273	0.075	96.486	4.152	11.99	30.092	4.338	2745.635	0	0	0	0	0	0	0.226	2.362	0.008	51.664	0.443	1.842	4.71	0.165	421.825	0	0.931	2.633	0.801	213.202	3.019	8.682	15.077	0.59	1988.272		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[19162,50768].im3"	Strama2	CD4	all	0	704	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[19162,50768].im3"	Strama2	CD68	all	0	704	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[19162,50768].im3"	Strama2	CD8	all	0	704	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[19162,50768].im3"	Strama2	FoxP3	all	0	704	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[19162,50768].im3"	Strama2	others	all	0	704	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[19162,50768].im3"	Strama2	Treg	all	0	704	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[19162,50768].im3"	Strama2	All	all	2	704	2800							229	32.53%					0.199	2.476	5.738	0.026	566.983	0	0.421	3.273	0.075	96.486	4.152	11.99	30.092	4.338	2745.635	0	0	0	0	0	0	0.226	2.362	0.008	51.664	0.443	1.842	4.71	0.165	421.825	0	0.931	2.633	0.801	213.202	3.019	8.682	15.077	0.59	1988.272		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[19162,50768].im3"	All	CD20	all	38	2628288	14.5							2977	0.28%					0	3.598	13.68	1.599	10711.639	0	0.548	6.878	1.221	1631.883	0	6.087	30.981	6.004	18120.984	0	0.024	1.686	0.056	72.057	0	0.208	2.362	0.176	620.26	0	1.128	6.24	0.78	3356.774	0	1.057	24.497	2.096	3147.83	1.679	7.819	18.965	2.413	23277.668		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[19162,50768].im3"	All	CD4	all	35	2628288	13.3							2016	0.19%					0	4.861	15.941	2.299	9799.584	0.259	5.155	19.426	2.307	10391.674	0	0.024	0.791	0.027	47.642	0	0.051	0.615	0.049	102.899	0	0.427	8.297	1.07	860.664	0	2.001	18.286	2.661	4034.2	0	0.533	5.852	0.753	1075.334	2.161	7.788	18.235	1.974	15700.051		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[19162,50768].im3"	All	CD68	all	155	2628288	58.97							18616	1.20%					0	3.368	14.075	1.362	62702.002	0	0.747	9.288	0.672	13915.352	0	0.01	9.167	0.038	194.85	0	0.008	1.213	0.025	143.524	0	0.752	3.21	0.29	13991.346	0	8.139	39.333	3.72	151517.234	0	2.784	26.667	2.365	51833.591	2.289	6.643	14.447	0.997	123669.686		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[19162,50768].im3"	All	CD8	all	33	2628288	12.6							3132	0.29%					0.212	5.739	14.314	2.054	17973.731	0	0.379	6.551	0.416	1187.073	0	0.071	1.921	0.098	222.507	0	0.54	3.7	0.285	1692.256	0	0.256	1.098	0.122	800.67	0	1.134	10.123	1.008	3551.668	0	1.799	12.815	1.778	5633.355	1.906	6.817	12.836	1.412	21351.209		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[19162,50768].im3"	All	FoxP3	all	30	2628288	11.4							2044	0.19%					0	4.43	16.306	2.173	9053.953	0	0.963	8.128	0.967	1968.269	0	0.035	0.638	0.058	71.644	0	0.032	0.851	0.071	66.405	0	5.51	41.712	7.352	11263.4	0	1.167	10.439	1.293	2386.086	0	1.613	20.19	2.346	3297.143	1.552	6.584	16.933	1.374	13458.171		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[19162,50768].im3"	All	others	all	2501	2628288	951.57							336715	31.25%					0	3.998	20.546	1.987	1346102.855	0	0.175	10.617	0.327	58878.31	0	0.062	16.445	0.235	21014.371	0	0.048	2.53	0.086	16291.647	0	0.166	4.535	0.148	55805.576	0	0.897	22.913	1.484	301910.815	0	5.958	39.206	4.927	2006237.129	0.29	5.867	16.882	1.265	1975447.799		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[19162,50768].im3"	All	Treg	all	124	2628288	47.18							11210	0.72%					0	4.556	16.501	2.236	51072.863	0	1.833	14.701	1.4	20546.497	0	0.378	15.701	1.166	4236.729	0	0.027	1.406	0.079	303.154	0	2.203	40.803	4.431	24698.993	0	2.866	22.017	2.424	32127.439	0	1.724	24.673	2.563	19329.899	0	7.172	17.706	1.556	80400.648		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[19162,50768].im3"	All	All	all	2957	2628288	1125.1							378501	24.47%					0	4.006	20.546	1.99	1516262.311	0	0.288	19.426	0.861	109102.773	0	0.116	30.981	1.094	43982.521	0	0.05	3.7	0.109	18808.341	0	0.286	41.712	1.299	108362.078	0	1.324	39.333	2.439	501122.417	0	5.548	39.206	4.737	2099958.321	0	5.986	18.965	1.367	2265705.935		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	Strama	CD20	all	125	1684992	74.18							11195	0.66%					0	3.345	14.144	1.49	37445.955	0	0.566	10.733	0.861	6334.569	0	8.709	37.329	5.832	97498.728	0	0.019	1.41	0.037	215.086	0	0.28	3.244	0.258	3137.342	0	0.773	9.769	0.496	8652.425	0	0.273	8.1	0.546	3052.076	2.222	7.414	19.582	1.559	82998.891		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	Strama	CD4	all	8	1684992	4.7							512	0.03%					0.702	5.311	11.879	1.791	2719.344	0.311	5.104	11.354	2.233	2613.402	0	0.872	15.187	1.718	446.477	0	0.05	1.026	0.028	25.582	0	0.076	0.506	0.046	39.119	0	1.067	4.503	0.891	546.549	0	0.179	1.279	0.152	91.416	3.584	8.521	15.631	1.412	4362.544		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	Strama	CD68	all	80	1684992	47.5							53916	3.20%					0	2.774	11.718	1.063	149548.685	0	0.429	5.402	0.388	23116.638	0	0.2	3.825	0.181	10799.531	0	0.007	1.343	0.055	398.053	0	0.348	2.513	0.225	18762.648	0	2.493	35.582	2.996	134406.324	0	0.803	9.065	0.62	43284.513	0	2.843	12.958	1.723	153290.165		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	Strama	CD8	all	74	1684992	43.9							6821	0.40%					0	5.102	15.908	1.436	34801.828	0	0.245	4.481	0.296	1673.102	0	0.438	17.331	0.549	2988.301	0	0.56	3.35	0.345	3820.498	0	0.44	2.026	0.157	2999.827	0	1.32	19.434	1.292	9004.802	0	0.53	5.185	0.445	3613.642	2.012	7.272	18.094	1.353	49600.443		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	Strama	FoxP3	all	55	1684992	32.6							4504	0.27%					0.014	4.054	11.66	1.719	18258.553	0	0.501	4.946	0.499	2258.303	0	0.425	7.892	0.496	1916.196	0	0.127	1.036	0.11	570.322	0	0.936	43.852	2.935	4215.882	0	0.721	14.32	0.976	3249.288	0	0.525	14.711	0.972	2362.443	1.557	7.135	14.621	1.516	32136.763		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	Strama	others	all	1572	1684992	932.94							200082	11.87%					0	3.642	16.584	1.845	728646.955	0	0.155	7.603	0.185	31098.633	0	0.203	15.814	0.321	40689.862	0	0.064	2.533	0.081	12813.396	0	0.197	13.852	0.125	39344.235	0	0.908	20.572	1.105	181770.797	0	0.345	13.634	0.387	69053.036	0	5.214	18.305	1.54	1043296.051		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	Strama	Treg	all	959	1684992	569.1							179279	10.64%					0	3.558	14.67	1.783	637886.141	0	0.643	15.081	0.932	115217.686	0	0.583	23.075	1.697	104579.367	0	0.025	2.312	0.108	4484.271	0	0.738	56.091	3.481	132384.216	0	1.444	27.623	2.014	258844.538	0	0.574	16.561	0.723	102887.735	0	3.849	18.394	2.007	690026.438		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	Strama	All	all	2896	1684992	1718.7							457250	27.14%					0	3.527	16.584	1.807	1612791.548	0	0.4	15.081	0.753	182882.092	0	0.569	37.329	2.536	260275.673	0	0.049	3.35	0.146	22397.475	0	0.44	56.091	2.085	201351.022	0	1.306	35.582	1.747	597243.069	0	0.492	16.561	0.621	224762.619	0	4.506	19.582	1.807	2060302.979		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	Tumor	CD20	all	3	816128	3.7							674	0.08%					0	2.492	7.028	1.005	1679.376	0	0.568	3.888	0.689	383.075	0	4.047	22.358	3.585	2727.798	0	0.047	1.018	0.026	31.895	0	0.446	2.453	0.306	300.457	0	0.624	2.563	0.526	420.245	0.968	5.868	17.577	3.627	3955.356	3.19	6.005	13.274	1.335	4047.171		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	Tumor	CD4	all	0	816128	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	Tumor	CD68	all	46	816128	56.4							7230	0.89%					0	3.418	11.058	1.292	24711.865	0	0.764	9.675	0.505	5521.881	0	0.053	13.312	0.12	383.928	0	0.06	1.671	0.067	432.789	0	0.714	3.29	0.303	5164.78	0	7.413	35.778	3.413	53598.916	0	4.505	27.952	2.989	32570.899	2.375	6.437	15.688	1.116	46540.72		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	Tumor	CD8	all	55	816128	67.4							6086	0.75%					0.299	4.976	13.782	1.552	30285.152	0	0.216	4.825	0.255	1314.169	0	0.181	3.622	0.199	1101.992	0	0.633	4.288	0.466	3852.713	0	0.401	5.89	0.208	2439.573	0	1.103	14.073	1.38	6713.227	0	4.314	24.404	2.389	26255.389	1.827	7.251	18.641	1.557	44132.549		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	Tumor	FoxP3	all	7	816128	8.6							495	0.06%					0.016	3.954	8.731	1.332	1957.377	0	0.361	2.744	0.136	178.559	0	0.213	2.063	0.173	105.628	0	0.185	0.755	0.125	91.377	0	0.404	1.844	0.163	200.021	0	0.735	8.798	1.859	364.052	0.777	5.578	20.916	2.367	2761.057	2.476	7.153	12.685	0.958	3540.661		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	Tumor	others	all	575	816128	704.5							105654	12.95%					0	3.174	16.227	1.599	335300.629	0	0.193	5.203	0.196	20433.33	0	0.158	19.185	0.278	16699.459	0	0.137	2.36	0.1	14462.054	0	0.196	5.831	0.149	20719.223	0	0.631	18.884	1.328	66691.92	0	8.82	31.164	4.469	931877.991	1.335	5.814	16.603	1.347	614317.345		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	Tumor	Treg	all	72	816128	88.2							6290	0.77%					0	4.013	16.835	2.11	25243.364	0	0.881	10.907	0.974	5538.435	0	0.331	16.232	0.789	2082.785	0	0.151	1.477	0.187	950.258	0	2.47	46.71	4.736	15534.153	0	3.458	20.111	3.399	21753.891	0	5.127	30.947	3.932	32248.25	1.429	6.895	17.669	2.004	43371.456		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	Tumor	All	all	792	816128	970.4							127883	15.67%					0	3.309	16.835	1.664	423193.185	0	0.265	10.907	0.449	33827.542	0	0.182	22.358	0.47	23246.02	0	0.158	4.288	0.275	20160.644	0	0.35	46.71	1.511	44809.92	0	1.191	35.778	2.568	152347.708	0	8.124	31.164	4.395	1038933.543	1.335	5.979	18.641	1.463	764550.592		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	Empty	CD20	all	0	0	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	Empty	CD4	all	0	0	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	Empty	CD68	all	0	0	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	Empty	CD8	all	0	0	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	Empty	FoxP3	all	0	0	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	Empty	others	all	0	0	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	Empty	Treg	all	0	0	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	Empty	All	all	0	0	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	Strama2	CD20	all	264	127168	2076							24835	19.53%					0	3.44	14.152	1.45	85428.78	0	1.444	11.847	1.43	35862.67	0	11.497	38.95	5.169	285522.497	0	0.005	1.646	0.019	120.463	0	0.494	30.942	1.012	12261.433	0	1.226	12.52	0.704	30444.487	0	0.28	11.411	0.554	6950.501	1.896	8.245	20.521	1.725	204754.349		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	Strama2	CD4	all	2	127168	16							106	0.08%					0.549	4.291	7.421	1.225	454.824	3.791	6.867	10.052	0.111	727.918	1.452	3.676	11.103	2.662	389.697	0	0.011	0.52	0.01	1.218	0	0.238	1.05	0.319	25.27	0.324	1.4	2.852	0.488	148.358	0	0.124	0.796	0.007	13.142	5.642	9.051	12.364	0.298	959.394		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	Strama2	CD68	all	0	127168	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	Strama2	CD8	all	0	127168	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	Strama2	FoxP3	all	0	127168	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	Strama2	others	all	2	127168	16							209	0.16%					0.292	1.79	3.544	0.397	374.176	0	0.157	0.741	0.025	32.862	0.435	1.34	3.252	0.078	280.088	0	0.032	0.399	0.002	6.698	0	0.241	0.724	0.091	50.434	0	1.021	2.57	0.64	213.395	0.019	0.641	1.319	0.098	133.998	3.323	4.63	6.735	0.095	967.695		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	Strama2	Treg	all	139	127168	1093							13999	11.01%					0	3.839	15.416	1.667	53740.455	0	1.828	12.397	1.395	25595.759	0	4.32	27.483	2.741	60479.033	0	0.022	3.056	0.137	313.843	0	1.355	57.291	4.394	18972.716	0	1.664	20.192	1.285	23294.31	0	0.467	9.376	0.589	6535.73	0	6.997	16.825	1.544	97946.627		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	Strama2	All	all	409	127168	3216							39202	30.83%					0	3.576	15.416	1.539	140177.004	0	1.593	12.397	1.494	62468.036	0	8.847	38.95	5.808	346805.487	0	0.011	3.056	0.082	445.067	0	0.799	57.291	2.716	31330.94	0	1.385	20.192	1	54306.335	0	0.349	11.411	0.569	13662.545	0	7.781	20.521	1.775	305037.354		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	All	CD20	all	392	2628288	149.1							36704	28.86%					0	3.393	14.152	1.459	124554.111	0	1.16	11.847	1.346	42580.314	0	10.51	38.95	5.506	385749.023	0	0.01	1.646	0.027	367.445	0	0.428	30.942	0.852	15699.232	0	1.077	12.52	0.684	39517.157	0	0.38	17.577	0.773	13957.933	1.896	7.95	20.521	1.712	291800.41		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	All	CD4	all	10	2628288	3.8							618	0.04%					0.549	5.136	11.879	1.749	3174.168	0.311	5.407	11.354	1.987	3341.32	0	1.353	15.187	2.276	836.175	0	0.043	1.026	0.028	26.8	0	0.104	1.05	0.171	64.389	0	1.124	4.503	0.816	694.907	0	0.169	1.279	0.135	104.558	3.584	8.612	15.631	1.264	5321.938		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	All	CD68	all	126	2628288	47.94							61146	3.63%					0	2.85	11.718	1.162	174260.55	0	0.468	9.675	0.45	28638.519	0	0.183	13.312	0.163	11183.459	0	0.014	1.671	0.062	830.842	0	0.391	3.29	0.27	23927.428	0	3.075	35.778	3.315	188005.24	0	1.241	27.952	2.458	75855.412	0	3.268	15.688	1.638	199830.885		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	All	CD8	all	129	2628288	49.08							12907	0.77%					0	5.043	15.908	1.493	65086.98	0	0.231	4.825	0.279	2987.271	0	0.317	17.331	0.45	4090.293	0	0.594	4.288	0.402	7673.211	0	0.421	5.89	0.18	5439.4	0	1.218	19.434	1.331	15718.029	0	2.314	24.404	2.266	29869.031	1.827	7.262	18.641	1.44	93732.992		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	All	FoxP3	all	62	2628288	23.6							4999	0.30%					0.014	4.044	11.66	1.671	20215.93	0	0.487	4.946	0.474	2436.862	0	0.404	7.892	0.477	2021.824	0	0.132	1.036	0.112	661.699	0	0.883	43.852	2.77	4415.903	0	0.723	14.32	1.102	3613.34	0	1.025	20.916	1.957	5123.5	1.557	7.137	14.621	1.459	35677.424		14-5055	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-5055\Scan1\MSI	"14-5055_[18231,51244].im3"	All	others	all	2149	2628288	817.64							305945	37.49%					0	3.479	16.584	1.797	1064321.76	0	0.169	7.603	0.19	51564.826	0	0.188	19.185	0.313	57669.408	0	0.089	2.533	0.091	27282.148	0	0.196	13.852	0.132	60113.892	0	0.813	20.572	1.168	248676.112	0	3.272	31.164	4.105	1001065.025	0	5.421	18.305	1.496	1658581.091		14-5055	0	0	0	0		
